MessageType,TransmissionType,SessionID,AircraftID,HexIdent,FlightID,DateGenerated,TimeGenerated,DateLogged,TimeLogged,Callsign,Altitude,GroundSpeed,Track,Latitude,Longitude,VerticalRate,Squawk,Alert,Emergency,SPI,IsOnGround
MSG,3,,,D0095F,,2025/11/19,13:14:10.103,2025/11/19,13:14:10.103,F-CNCH,2392,61.0,282.0,44.06083,5.98083,,,0,0,0,0
MSG,3,,,3E1C91,,2025/11/19,13:14:10.105,2025/11/19,13:14:10.105,I,,,,,,,,,,,
MSG,3,,,3C4B4C,,2025/11/19,13:14:10.110,2025/11/19,13:14:10.110,ICA3C4B4C,13753,344.0,26.0,51.03538,6.87930,,,0,0,0,0
MSG,3,,,FD6390,,2025/11/19,13:14:10.111,2025/11/19,13:14:10.111,FLRFD6390,1922,87.0,138.0,43.81803,4.69142,,,0,0,0,0
MSG,3,,,3D12BD,,2025/11/19,13:14:10.114,2025/11/19,13:14:10.114,FLR3D12BD,3477,118.0,39.0,49.68573,12.29923,,,0,0,0,0
MSG,3,,,3FF1AA,,20,,,,,,,,,,,,,,,
MSG,3,,,3FF1AA,,2025/11/19,13:14:10.118,2025/11/19,13:14:10.118,FLR3FF1AA,1243,101.0,95.0,52.40997,12.91957,,,0,0,0,0
MSG,3,,,3C15C2,,2025/11/19,13:14:10.119,2025/11/19,13:14:10.119,ICA3C15C2,23492,455.0,357.0,51.05075,8.21407,,,0,0,0,0
MSG,3,,,407371,,2025/11/19,13:14:10.121,2025/11/19,13:14:10.121,ICA407371,33739,530.0,106.0,50.20430,8.00543,,,0,0,0,0
MSG,3,,,3B75F0,,2025/11/19,13:14:10.125,2025/11/19,13:14:10.125,ICA3B75F0,5370,219.0,351.0,46.66188,-0.58075,,,0,0,0,0
MSG,3,,,394C14,,2025/11/19,13:14:10.127,2025/11/19,13:14:10.127,F-GTAU,34939,369.0,278.0,49.43260,10.76952,,,0,0,0,0
MSG,3,,,FE6765,,2025/11/19,13:14:10.128,2025/11/19,13:14:10.128,FLRFE6765,2696,21.0,19.0,42.59923,-4.32998,,,0,0,0,0
MSG,3,,,4B1618,,2025/11/19,13:14:10.129,2025/11/19,13:14:10.129,HB-IJO,36312,433.0,184.0,54.07760,9.62727,,,0,0,0,0
MSG,3,,,A20621,,2025/11/19,13:14:10.130,2025/11/19,13:14:10.130,ICAA20621,32262,503.0,355.0,53.71585,7.92673,,,0,0,0,0
MSG,3,,,44058F,,2025/11/19,13:14:10.131,2025/11/19,13:14:10.131,OE-FZA,28189,356.0,355.0,47.13398,0.81478,,,0,0,0,0
MSG,3,,,48C241,,2025/11/19,13:14:10.132,2025/11/19,13:14:10.132,ICA48C241,3262,66.0,172.0,49.83038,19.22208,,,0,0,0,0
MSG,3,,,440593,,2025/11/19,13:14:10.137,2025/11/19,13:14:10.137,OE-FZE,37584,387.0,107.0,51.25465,7.44613,,,0,0,0,0
MSG,3,,,4B293F,,2025/11/19,13:14:10.138,2025/11/19,13:14:10.138,HB-PQD,2684,99.0,242.0,,,,,,,,
MSG,3,,,DD076F,,2025/11/19,13:14:10.140,2025/11/19,13:14:10.140,FLRDD076F,6736,55.0,322.0,47.14975,8.48732,,,0,0,0,0
MSG,3,,,3EC249,,2025/11/19,13:14:10.140,2025/11/19,13:14:10.140,D-KONP,59,0.0,0.0,52.23203,5.17030,,,0,0,0,0
MSG,3,,,400A99,,2025/11/19,13:14:10.141,2025/11/19,13:14:10.141,G-STRF,12404,333.0,125.0,52.46823,-1.04212,,,0,0,0,0
MSG,3,,,396C3C,,2025/11/19,13:14:10.141,2025/11/19,13,,,,,,,,,,,,
MSG,3,,,FA1006,,2025/11/19,13:14:10.143,2025/11/19,13:14:10.143,FLRFA1006,1847,1.0,102.0,46.68000,7.85130,,,0,0,0,0
MSG,3,,,3FEF8F,,2025/11/19,13:14:10.143,2025/11/19,13:14:10.143,D-MILO,3815,91.0,113.0,47.84273,8.83312,,,0,0,0,0
MSG,3,,,34838F,,2025/11/19,13:14:10.144,2025/11/19,13:14:10.144,FLR34838F,4625,112.0,32.0,39.43228,-1.00452,,,0,0,0,0
MSG,3,,,4C0662,,2025/11/19,13:14:10.146,2025/11/19,13:14:10.146,ICA4C0662,1511,168.0,158.0,38.38072,-0.72407,,,0,0,0,0
MSG,3,,,39320B,,2025/11/19,13:14:10.147,2025/11/19,13:14:10.147,ICA39320B,8829,126.0,240.0,45.26443,4.71345,,,0,0,0,0
MSG,3,,,3FF1AA,,2025/11/19,13:14:10.150,2025/11/19,13:14:10.150,FLR3FF1AA,1243,99.0,101.0,52.41000,12.91880,,,0,0,0,0
MSG,3,,,3C664C,,2025/11/19,13:14:10.153,2025/11/19,13:14:10.153,D-AIRL,28662,508.0,90.0,49.93928,11.49628,,,0,0,0,0
MSG,3,,,478089,,2025/11/19,13:14:10.155,2025/11/19,13:14:10.155,ICA478089,11473,235.0,111.0,60.23845,10.23652,,,0,0,0,0
MSG,3,,,3DF746,,2025/11/,,,,,,,,,,,,,,,
MSG,3,,,DD927C,,2025/11/19,13:14:10.158,2025/11/19,13:14:10.158,OE-9456,2458,64.0,20.0,47.88457,13.91737,,,0,0,0,0
MSG,3,,,395160,,2025/11/19,13:14:10.159,2025/11/19,13:14:10.159,ICA395160,5063,123.0,161.0,43.00483,1.68368,,,0,0,0,0
MSG,3,,,4ACA05,,2025/11/19,13:14:10.161,2025/11/19,13:14:10.161,ICA4ACA05,13474,314.0,348.0,59.42825,,,,,,,
MSG,3,,,440791,,2025/11/19,13:14:10.162,2025/11/19,13:14:10.162,HB-XCM,4609,62.0,309.0,47.82678,16.19817,,,0,0,0,0
MSG,3,,,3C644A,,2025/11/19,13:14:10.163,2025/11/19,13:14:10.163,D-AIBJ,32440,409.0,163.0,52.06108,9.86805,,,0,0,0,0
MSG,3,,,3CD05F,,2025/11/19,13:14:10.163,2025/11/19,13:14:10.163,D-CGFF,10643,256.0,286.0,48.56063,9.88258,,,0,0,0,0
MSG,3,,,4B25EA,,2025/11/19,13:14:10.168,2025/11/19,13:14:10.168,FLR4B25EA,3353,75.0,132.0,46.57613,7.07402,,,0,0,0,0
MSG,3,,,48EA06,,2025/11/19,13:14:10.172,2025/11/19,13:14:10.172,ICA48EA06,2077,60.0,51.0,49.74098,20.63510,,,0,0,0,0
MSG,3,,,49C3C2,,2025/11/19,13:14:10.174,2025/11/19,13:14:10.174,FLR49C3C2,2070,60.0,236.0,50.46037,13.45772,,,0,0,0,0
MSG,3,,,3D0515,,2025/11/19,13:14:10.176,2025/11/19,13:14:10.176,FLR3D0515,137,21.0,307.0,52.20743,13.15922,,,0,0,0,0
MSG,3,,,4060E3,,2025/11/19,13:14:10.176,2025/11/19,13:14:10.176,G-CGKU,5614,85.0,98.0,51.58238,-3.71688,,,0,0,0,0
MSG,3,,,4060E5,,2025/11/19,13:14:10.177,2025/11/19,13:14:10.177,G-CGKW,1408,,,,,,,,,,
MSG,3,,,3FF89C,,2025/11/19,13:14:10.178,2025/11/19,13:14:10.178,ICA3FF89C,2719,0.0,0.0,52.67178,14.35997,,,0,0,0,0
MSG,3,,,3D0585,,2025/11/19,13:14:10.179,2025/11/19,13:14:10.179,D-EAIN,2536,73.0,146.0,48.04625,9.35942,,,0,0,0,0
MSG,3,,,4402B0,,2025/11/19,13:14:10.180,2025/11/19,13:14:10.180,ICA4402B0,39589,393.0,59.0,42.78757,-0.42887,,,0,0,0,0
MSG,3,,,3007F2,,2025/11/19,13:14:10.,,,,,,,,,,,,,,
MSG,3,,,486953,,2025/11/19,13:14:10.183,2025/11/19,13:14:10.183,ICA486953,36718,438.0,328.0,50.26430,9.65848,,,0,0,0,0
MSG,3,,,3007F2,,2025/11/19,13:14:10.186,2025/11/19,13:14:10.186,ICA3007F2,9189,252.0,200.0,49.78457,8.48440,,,0,0,0,0
MSG,3,,,400A25,,2025/11/19,13:14:10.186,2025/11/19,13:14:10.186,G-EUUP,17022,354.0,150.0,52.19713,-1.33338,,,0,0,0,0
MSG,3,,,440057,,2025/11/19,13:14:10.187,2025/11/19,13:14:10.187,ICA440057,12787,294.0,223.0,45.52615,8.39863,,,0,0,0,0
MSG,3,,,3B75FA,,2025/11/19,13:14:10.189,2025/11/19,13:14:10.189,ICA3B75FA,2018,237.0,342.0,46.43947,-1.30295,,,0,0,0,0
MSG,3,,,DF2419,,2025/11/19,13:14:10.194,2025/11/19,13:14:10.194,Car1,59,0.0,112.0,53.55018,10.15903,,,0,0,0,0
MSG,3,,,3452C9,,2025/11/19,13:14:10.196,2025/11/19,13:14:10.196,ICA3452C9,4708,268.0,87.0,51.03187,4.52160,,,0,0,0,0
MSG,3,,,4402B0,,2025/11/19,13:14:10.197,2025/11/19,13:14:10.197,ICA4402B0,39583,393.0,59.0,42.78757,-0.42885,,,0,0,0,0
MSG,,,,,,,,,,,,,,,,,,,,,
MSG,3,,,347498,,2025/11/19,13:14:10.200,2025/11/19,13:14:10.200,ICA347498,5400,214.0,317.0,28.47078,-15.97762,,,0,0,0,0
MSG,3,,,48418D,,2025/11/19,13:14:10.201,2025/11/19,13:14:10.201,PH-BXS,13400,303.0,345.0,41.34197,1.87978,,,0,0,0,0
MSG,3,,,4B194D,,2025/11/19,13:14:10.202,2025/11/19,13:14:10.202,ICA4B194D,,,,,,,,,,,
MSG,3,,,4D2006,,2025/11/19,13:14:10.204,2025/11/19,13:14:10.204,ICA4D2006,13100,262.0,196.0,39.83693,3.36445,,,0,0,0,0
MSG,3,,,4AC9C5,,2025/11/19,13:14:10.206,2025/11/19,13:14:10.206,ICA4AC9C5,13400,341.0,153.0,28.26875,-15.31855,,,0,0,0,0
MSG,3,,,406A02,,2025/11/19,13:14:10.207,2025/11/19,13:14:10.207,G-EUYS,1225,133.0,314.0,36.85908,-2.28217,,,0,0,0,0
MSG,3,,,440DC8,,2025/11/19,13:14:10.209,2025/11/19,13:14:10.209,ICA440DC8,4375,115.0,235.0,39.56667,-7.91218,,,0,0,0,0
MSG,3,,,346408,,2025/11/19,13:14:10.211,2025/11/19,13:14:10.211,ICA346408,775,55.0,324.0,41.52457,2.10052,,,0,0,0,0
MSG,3,,,347694,,2025/11/19,13:14:10.213,2025/11/19,13:14:10.213,ICA347694,5275,272.0,89.0,39.20650,-0.08168,,,0,0,0,0
MSG,3,,,34614F,,2025/11/19,13:14:10.215,2025/11/19,13:14:10.215,ICA34614F,5500,107.0,323.0,38.62560,-0.75298,,,0,0,0,0
MSG,3,,,407637,,2025/11/19,13:14:10.217,2025/11/19,13:14:10.217,ICA407637,1450,84.0,284.0,36.49228,-1.53728,,,0,0,0,0
MSG,3,,,0100DB,,2025/11/19,13:14:,,,,,,,,,,,,,,
MSG,3,,,4D24AE,,2025/11/19,13:14:10.220,2025/11/19,13:14:10.220,ICA4D24AE,7725,314.0,258.0,39.48285,0.18128,,,0,0,0,0
MSG,3,,,4952A9,,2025/11/19,13:14:10.224,2025/11/19,13:14:10.224,ICA4952A9,10325,303.0,215.0,38.65530,-9.08910,,,0,0,0,0
MSG,3,,,348316,,2025/11/19,13:14:10.226,2025/11/19,13:14:10.226,ICA348316,2150,92.0,340.0,36.71443,-3.84,,,,,,
MSG,3,,,020140,,2025/11/19,13:14:10.229,2025/11/19,13:14:10.229,ICA020140,6800,285.0,26.0,44.59007,-0.57280,,,0,0,0,0
MSG,3,,,500215,,2025/11/19,13:14:10.231,2025/11/19,13:14:10.231,ICA500215,5925,216.0,308.0,40.29772,-3.34735,,,0,0,0,0
MSG,3,,,384A1A,,2025/11/19,13:14:10.233,2025/11/19,13:14:10.233,ICA384A1A,15000,368.0,348.0,45.08222,-0.88382,,,0,0,0,0
MSG,3,,,44CC43,,2025/11/19,13:14:10.235,2025/11/19,13:14:10.235,ICA44CC43,5575,247.0,156.0,27.78832,-16.31723,,,0,0,0,0
MSG,3,,,4D24B0,,2025/11/19,13:14:10.237,2025/11/19,13:14:10.237,ICA4D24B0,3075,168.0,296.0,43.23842,-2.74005,,,0,0,0,0
MSG,3,,,4951D6,,2025/11/19,13:14:10.238,2025/11/19,13:14:10.238,CS-TNV,3950,188.0,322.0,40.33863,-3.42787,,,0,0,0,0
MSG,3,,,0A0074,,2025/11/19,13:14:10.239,2025/11/19,13:14:10.239,7T-VKD,2150,179.0,99.0,38.30127,-0.69553,,,0,0,0,0
MSG,3,,,348251,,2025/11/19,13:14:10.241,2025/11/19,13:14:10.241,ICA348251,5325,81.0,20.0,36.92565,-4.13490,,,0,0,0,0
MSG,3,,,344417,,2025/11/19,13:14:10.242,2025/11/19,13:14:10.242,EC,,,,,,,,,,,
MSG,3,,,495212,,2025/11/19,13:14:10.243,2025/11/19,13:14:10.243,ICA495212,11975,259.0,229.0,38.49512,-8.64160,,,0,0,0,0
MSG,3,,,348209,,2025/11/19,13:14:10.245,2025/11/19,13:14:10.245,ICA348209,1675,151.0,238.0,39.60562,2.83447,,,0,0,0,0
MSG,3,,,34554F,,2025/11/19,13:14:10.246,2025/11/19,13:14:10.246,ICA34554F,11050,110.0,191.0,40.87063,-4.26875,,,0,0,0,0
MSG,3,,,4B1817,,,,,,,,,,,,,,,,,
MSG,3,,,4BA1C7,,2025/11/19,13:14:10.250,2025/11/19,13:14:10.250,FLR4BA1C7,643,64.0,138.0,41.03228,29.03145,,,0,0,0,0
MSG,3,,,49146F,,2025/11/19,13:14:10.252,2025/11/19,13:14:10.252,ICA49146F,4600,90.0,337.0,39.55623,-7.53632,,,0,0,0,0
MSG,3,,,49328A,,2025/11/19,13:14:10.253,2025/11/19,13:14:10.253,ICA49328A,8525,266.0,263.0,38.34340,-8.88657,,,0,0,0,0
MSG,3,,,4CA8E6,,2025/11/19,13:14:10.256,2025/11/19,13:14:10.256,EI-ENT,14450,347.0,11.0,40.85298,-3.34423,,,0,0,0,0
MSG,3,,,3462C3,,2025/11/19,13:14:10.257,2025/11/19,13:14:10.257,ICA3462C3,25,24.0,250.0,36.84417,-2.37613,,,0,0,0,0
MSG,3,,,344195,,2025/11/19,13:14:10.258,2025/11/19,13:14:10.258,EC-LOJ,2875,149.0,322.0,40.42490,-3.51507,,,0,0,0,0
MSG,3,,,4BB02B,,2025/11/19,13:14:10.260,2025/11/19,13:14:10.260,ICA4BB02B,600,164.0,244.0,41.28033,2.06873,,,0,0,0,0
MSG,3,,,348206,,2025/11/19,13:14:10.262,2025/11/19,13:14:10.262,ICA348206,11300,325.0,102.0,43.39832,,,,,,,
MSG,3,,,4BA912,,2025/11/19,13:14:10.263,2025/11/19,13:14:10.263,TC-JHR,4225,217.0,247.0,35.56792,-0.77013,,,0,0,0,0
MSG,3,,,3444D1,,2025/11/19,13:14:10.265,2025/11/19,13:14:10.265,EC-MBE,6775,249.0,262.0,27.72235,-15.22472,,,0,0,0,0
MSG,3,,,4850CF,,2025/11/19,13:14:10.266,2025/11/19,13:14:10.266,PH-LAU,9000,284.0,39.0,41.68255,-4.79815,,,0,0,0,0
MSG,3,,,34530D,,2025/11/19,13:14:10.267,2025/11/19,13:14:,,,,,,,,,,,,
MSG,3,,,4910F3,,2025/11/19,13:14:10.270,2025/11/19,13:14:10.270,ICA4910F3,6700,48.0,42.0,40.74065,-7.83313,,,0,0,0,0
MSG,3,,,505C88,,2025/11/19,13:14:10.271,2025/11/19,13:14:10.271,ICA505C88,2950,146.0,250.0,40.44612,4.77593,,,0,0,0,0
MSG,3,,,34454B,,2025/11/19,13:14:10.272,2025/11/19,13:14:10.272,EC-MBY,350,141.0,245.0,41.31088,2.11883,,,0,0,0,0
MSG,3,,,346090,,2025/11/19,13:14:10.274,2025/11/19,13:14:10.274,ICA346090,4000,244.0,200.0,41.42350,2.34602,,,0,0,0,0
MSG,3,,,347219,,2025/11/19,13:14:10.275,2025/11/19,13:14:10.275,ICA347219,10075,288.0,214.0,40.37155,-3.03303,,,0,0,0,0
MSG,3,,,4CA852,,2025/11/19,13:14:10.276,2025/11/19,13:14:10.276,EI-EMJ,4875,234.0,208.0,37.42683,-6.04427,,,0,0,0,0
MSG,3,,,4CA88F,,2025/11/19,13:14:10.277,2025/11/19,13:14:10.277,EI-ENC,13275,278.0,255.0,38.66332,-0.25227,,,0,0,0,0
MSG,3,,,3452C8,,2025/11/19,13:14:10.278,2025/11/19,13:14:10.278,ICA3452C8,14850,331.0,114.0,40.32592,-3.91297,,,0,0,0,0
MSG,3,,,503CED,,2025/1,,,,,,,,,,,,,,,
MSG,3,,,34835A,,2025/11/19,13:14:10.290,2025/11/19,13:14:10.290,ICA34835A,3875,70.0,168.0,42.32688,-3.63167,,,0,0,0,0
MSG,3,,,4402B7,,2025/11/19,13:14:10.292,2025/11/19,13:14:10.292,ICA4402B7,10800,145.0,217.0,42.56552,1.75138,,,0,0,0,0
MSG,3,,,345206,,2025/11/19,13:14:10.294,2025/11/19,13:14:10.294,ICA345206,11025,316.0,71.0,3,,,,,,,
MSG,3,,,342104,,2025/11/19,13:14:10.295,2025/11/19,13:14:10.295,EC-JFH,12325,281.0,270.0,40.26010,-2.76013,,,0,0,0,0
MSG,3,,,345619,,2025/11/19,13:14:10.297,2025/11/19,13:14:10.297,ICA345619,13125,343.0,84.0,41.89800,2.29812,,,0,0,0,0
MSG,3,,,34714A,,2025/11/19,13:14:10.298,2025/11/19,13:14:10.298,ICA34714A,1300,110.0,231.0,28.62377,-14.10918,,,0,0,0,0
MSG,3,,,3571D1,,2025/11/19,13:14:10.300,2025/11/19,13:14:10.300,ICA3571D1,4000,197.0,79.0,37.33750,-5.44617,,,0,0,0,0
MSG,3,,,48AF02,,2025/11/19,13:14:10.301,2025/11/19,13:14:10.301,ICA48AF02,12950,282.0,251.0,40.67473,-2.74578,,,0,0,0,0
MSG,3,,,34554D,,2025/11/19,13:14:10.303,2025/11/19,13:14:10.303,ICA34554D,5575,97.0,110.0,39.89085,-4.44468,,,0,0,0,0
MSG,3,,,3475CB,,2025/11/19,13:14:10.304,2025/11/19,13:14:10.304,ICA3475CB,300,62.0,99.0,27.78653,-15.49425,,,0,0,0,0
MSG,3,,,4AB179,,2025/11/19,13:14:10.306,2025/11/19,13:14:10.306,ICA4AB179,25870,283.0,17.0,68.10307,15.06008,,,0,0,0,0
MSG,3,,,48AF02,,2025/11/19,13:14:10.307,2025/11/19,,,,,,,,,,,,,
MSG,3,,,4D2067,,2025/11/19,13:14:10.309,2025/11/19,13:14:10.309,ICA4D2067,5523,238.0,270.0,51.47410,5.76717,,,0,0,0,0
MSG,3,,,4B1E45,,2025/11/19,13:14:10.311,2025/11/19,13:14:10.311,ICA4B1E45,7793,92.0,209.0,48.25253,7.74843,,,0,0,0,0
MSG,3,,,4401D4,,2025/11/19,13:14:10.312,2025/11/19,13:14:10.312,ICA4401D4,39712,411.0,8.0,48.88903,9.31638,,,0,0,0,0
MSG,,,,,,,,,,,,,,,,,,,,,
MSG,3,,,503E2E,,2025/11/19,13:14:10.319,2025/11/19,13:14:10.319,ICA503E2E,2275,100.0,23.0,41.64577,0.50473,,,0,0,0,0
MSG,3,,,342591,,2025/11/19,13:14:10.320,2025/11/19,13:14:10.320,EC-KHN,5825,261.0,43.0,41.20445,2.35327,,,0,0,0,0
MSG,3,,,440549,,2025/11/19,13:14:10.323,2025/11/19,13:14:10.323,OE-LBV,1225,149.0,309.0,36.69563,-4.51608,,,0,0,0,0
MSG,3,,,344692,,2025/11/19,13:14:10.324,2025/11/19,13:14:10.324,EC-MER,5450,261.0,145.0,41.17850,2.06982,,,0,0,0,0
MSG,3,,,34844C,,2025/11/19,13:14:10.326,2025/11/19,13:14:10.326,ICA34844C,1675,68.0,226.0,41.51010,2.15063,,,0,0,0,0
MSG,3,,,4CAF26,,2025/11/19,13:14:10.327,2025/11/19,13:14:10.327,ICA4CAF26,14175,277.0,213.0,41.40683,2.87198,,,0,0,0,0
MSG,3,,,4CAE6C,,2025/11/19,13:14:10.329,2025/11/19,13:14:10.329,ICA4CAE6C,6900,269.0,184.0,38.53102,-0.79238,,,0,0,0,0
MSG,3,,,346551,,2025/11/19,13:14:10.330,2025/11/19,13:14:10.330,ICA346551,2475,107.0,133.0,,,,,,,,
MSG,3,,,34830A,,2025/11/19,13:14:10.333,2025/11/19,13:14:10.333,ICA34830A,2900,83.0,182.0,41.58957,2.26967,,,0,0,0,0
MSG,3,,,3475D6,,2025/11/19,13:14:10.335,2025/11/19,13:14:10.335,ICA3475D6,4400,71.0,22.0,40.33672,-4.25795,,,0,0,0,0
MSG,3,,,34838F,,2025/11/19,13:14:10.336,2025/11/19,13:14:10.336,ICA34838F,4650,114.0,35.0,39.42490,-1.01105,,,0,0,0,0
MSG,3,,,4B1807,,2025/11/19,13:14:10.338,202,,,,,,,,,,,,,
MSG,3,,,3442CC,,2025/11/19,13:14:10.340,2025/11/19,13:14:10.340,EC-LRU,10000,287.0,59.0,38.83992,1.81328,,,0,0,0,0
MSG,3,,,4C0662,,2025/11/19,13:14:10.341,2025/11/19,13:14:10.341,ICA4C0662,1525,167.0,160.0,38.38212,-0.72487,,,0,0,0,0
MSG,3,,,4CAE56,,2025/11/19,13:14:10.343,2025/11/19,13:14:10.343,ICA4CAE56,8900,273.0,240.0,36.72002,-3.95937,,,0,0,0,0
MSG,3,,,344698,,2025/11/19,13:14:10.347,2025/11/19,13:14:10.347,EC-MGE,7075,269.0,295.0,42.55783,-8.11190,,,0,0,0,0
MSG,3,,,4D238C,,2025/11/19,13:14:10.349,2025/11/19,13:14:10.349,ICA4D238C,10825,327.0,40.0,40.69143,-3.42913,,,0,0,0,0
MSG,3,,,34728A,,2025/11/19,13:14:10.351,2025/11/19,13:14:10.351,ICA34728A,4900,119.0,221.0,40.04868,-4.23108,,,0,0,0,0
MSG,3,,,345543,,2025/11/19,13:14:10.353,2025/11/19,13:14:10.353,ICA345543,6925,215.0,277.0,40.27327,-3.24500,,,0,0,0,0
MSG,3,,,3451D8,,2025/11/19,13:14:10.354,2025/11/19,13:14:10.354,ICA3451D8,2950,143.0,323.0,40.43107,-3.49280,,,0,0,0,0
MSG,,,,,,,,,,,,,,,,,,,,,
MSG,3,,,34608F,,2025/11/19,13:14:10.359,2025/11/19,13:14:10.359,ICA34608F,8600,298.0,117.0,40.25482,-3.66950,,,0,0,0,0
MSG,3,,,348359,,2025/11/19,13:14:10.362,2025/11/19,13:14:10.362,ICA348359,2750,78.0,331.0,40.28393,-4.09385,,,0,0,0,0
MSG,3,,,34748D,,2025/11/19,13:14:10.364,2025/11/19,13:14:10.364,ICA34748D,,,,,,,,,,,
MSG,3,,,3571CF,,2025/11/19,13:14:10.365,2025/11/19,13:14:10.365,ICA3571CF,9950,273.0,135.0,37.75550,-1.06705,,,0,0,0,0
MSG,3,,,348388,,2025/11/19,13:14:10.367,2025/11/19,13:14:10.367,ICA348388,2800,65.0,231.0,41.52667,2.02928,,,0,0,0,0
MSG,3,,,34554C,,2025/11/19,13:14:10.368,2025/11/19,13:14:10.368,ICA34554C,975,61.0,163.0,39.62675,2.73285,,,0,0,0,0
MSG,3,,,345698,,2025/11/19,13:14:10.370,2025/11/19,13:14:10.370,ICA345698,11000,360.0,115.0,40.29702,-3.80388,,,0,0,0,0
MSG,3,,,3571CE,,2025/11/19,13:14:10.372,2025/11/19,13:14:10.372,ICA3571CE,1150,127.0,218.0,37.82780,-0.74350,,,0,0,0,0
MSG,3,,,347498,,2025/11/19,13:14:10.373,2025/11/19,13:14:10.373,ICA347498,5375,214.0,314.0,28.47372,-15.98075,,,0,0,0,0
MSG,3,,,48418D,,2025/11/19,13:14:10.374,2025/11/19,13:14:10.374,PH-BXS,13500,303.0,345.0,41.34448,1.87892,,,0,0,0,0
MSG,3,,,4B194D,,2025/11/19,13:14:10.376,2025/11/19,13:14:10.376,ICA4B194D,9025,280.0,46.0,38.94905,-8.98065,,,0,0,0,0
MSG,3,,,4D2006,,2025/11/19,13:14:10.379,2025/11/19,13:14:10.379,ICA4D2006,13050,262.0,196.0,39.83445,3.36348,,,0,0,0,0
MSG,3,,,406A02,,2025/11/19,13:14:10.380,2025/11/19,13:14:10.380,G-EUYS,1200,133.0,311.0,36.85995,-2.28335,,,0,0,0,0
MSG,3,,,440DC8,,2025/11/19,13:14:10.382,2025/11/19,13:14:10.382,ICA440DC8,4375,115.0,232.0,39.56605,-7.91320,,,0,0,0,0
MSG,3,,,346408,,2025/11/19,13:14:10.384,2025/11/19,13:14:10.384,ICA346408,775,55.0,324.0,41.52497,2.10018,,,0,0,0,0
MSG,3,,,347694,,2025/11/19,13:14:10.388,2025/11/19,13:14:10.388,ICA347694,5275,272.0,89.0,39.20653,-0.07825,,,0,0,0,0
MSG,3,,,34614F,,2025/11/19,13:14:10.389,2025/11/19,13:14:10.389,ICA34614F,5500,107,,,,,,,,,
MSG,3,,,407637,,2025/11/19,13:14:10.391,2025/11/19,13:14:10.391,ICA407637,1450,84.0,283.0,36.49243,-1.53797,,,0,0,0,0
MSG,3,,,3FF1AA,,2025/11/19,13:14:10.393,2025/11/19,13:14:10.393,FLR3FF1AA,1240,101.0,94.0,52.40993,12.92035,,,0,0,0,0
MSG,3,,,3980E0,,2025/11/19,13:14:10.394,2025/11/19,13:14:10.394,F-HAHA,16475,293.0,263.0,48.73753,-1.33672,,,0,0,0,0
MSG,3,,,3C0ACB,,2025/11/19,13:14:1,,,,,,,,,,,,,,
MSG,3,,,3D364E,,2025/11/19,13:14:10.398,2025/11/19,13:14:10.398,ICA3D364E,3518,101.0,81.0,48.12713,12.61790,,,0,0,0,0
MSG,3,,,3B75F4,,2025/11/19,13:14:10.399,2025/11/19,13:14:10.399,ICA3B75F4,2696,302.0,18.0,46.50622,-1.18052,,,0,0,0,0
MSG,3,,,4B348F,,2025/11/19,13:14:10.401,2025/11/19,13:14:10.401,ICA4B348F,4131,77.0,186.0,47.06798,7.56667,,,0,0,0,0
MSG,3,,,48AF02,,2025/11/19,13:14:10.404,2025/11/19,13:14:10.404,ICA48AF02,13004,282.0,251.0,40.67413,-2.74798,,,0,0,0,0
MSG,3,,,3DD37F,,2025/11/19,13:14:10.405,2025/11/19,13:14:10.405,FLR3DD37F,2152,54.0,157.0,64.16690,-17.34330,,,0,0,0,0
MSG,3,,,3455D9,,2025/11/19,13:14:10.409,2025/11/19,13:14:10.409,ICA3455D9,17432,378.0,189.0,43.23627,-6.28870,,,0,0,0,0
MSG,3,,,300394,,2025/11/19,13:14:10.410,2025/11/19,13:14:10.410,I-ADJL,6578,273.0,84.0,48.28418,12.15690,,,0,0,0,0
MSG,3,,,3C6745,,2025/11/19,13:14:10.411,2025/11/19,13:14:10.411,D-AIZE,13659,330.0,318.0,49.98437,8.20707,,,0,0,,
MSG,3,,,3B75F8,,2025/11/19,13:14:10.417,2025/11/19,13:14:10.417,ICA3B75F8,15795,278.0,207.0,45.67382,0.32695,,,0,0,0,0
MSG,3,,,461F56,,2025/11/19,13:14:10.419,2025/11/19,13:14:10.419,ICA461F56,5529,220.0,169.0,60.29830,24.43607,,,0,0,0,0
MSG,3,,,400EDC,,2025/11/19,13:14:10.420,2025/11/19,13:14:10.420,G-BYUY,1998,62.0,335.0,53.11450,-0.37958,,,0,0,0,0
MSG,3,,,3CF774,,2025/11/19,13:14:10.423,2025/11/19,13:14:10.423,IC,,,,,,,,,,,
MSG,3,,,440247,,2025/11/19,13:14:10.425,2025/11/19,13:14:10.425,ICA440247,2914,66.0,13.0,47.25408,11.38892,,,0,0,0,0
MSG,3,,,407F4C,,2025/11/19,13:14:10.427,2025/11/19,13:14:10.427,ICA407F4C,6551,243.0,153.0,52.40468,-1.82522,,,0,0,0,0
MSG,3,,,4D00C9,,2025/11/19,13:14:10.428,2025/11/19,13:14:10.428,LX-LGF,21959,355.0,40.0,52.14563,8.23517,,,0,0,0,0
